year,sgis_si,sgis_gu,road_stts,road_len,road_area,road_rt
2011,서울시,영등포구,포장,387502,4404364,
2011,서울시,동작구,포장,243372,2674004,
2011,서울시,관악구,포장,316103,2754849,
2011,서울시,서초구,포장,377425,4960778,
2011,서울시,강남구,포장,423124,5498011,
2011,서울시,송파구,포장,361340,4653668,
2011,서울시,강동구,포장,283111,3184699,
2012,서울시,소계,계,8173509,83283652,
2012,서울시,종로구,계,274458,2668599,21.18
2012,서울시,중구,계,114452,1878126,18.84
2012,서울시,용산구,계,280255,3137368,22.06
2012,서울시,성동구,계,407932,3011706,22.99
2012,서울시,광진구,계,323742,3390146,28.44
2012,서울시,동대문구,계,325732,3095075,21.77
2012,서울시,중랑구,계,323630,2691862,24.47
2012,서울시,성북구,계,627028,4009756,22.39
2012,서울시,강북구,계,226664,1967767,20.76
2012,서울시,도봉구,계,256334,2335760,18.87
2012,서울시,노원구,계,291404,3685690,23.6
2012,서울시,은평구,계,333247,3074171,19.3
2012,서울시,서대문구,계,309008,2670407,16.78
2012,서울시,마포구,계,419924,4041836,28.11
2012,서울시,양천구,계,404016,3777893,28.47
2012,서울시,강서구,계,377616,4422114,24.01
2012,서울시,구로구,계,292894,3138090,21.45
2012,서울시,금천구,계,179967,1938219,18.3
2012,서울시,영등포구,계,387794,4406116,23.34
2012,서울시,동작구,계,244890,2695922,16.92
2012,서울시,관악구,계,316103,2755421,23.12
2012,서울시,서초구,계,377425,4960778,23.49
2012,서울시,강남구,계,432553,5633856,23.36
2012,서울시,송파구,계,362700,4699775,20.31
2012,서울시,강동구,계,283741,3197199,23.02
2012,서울시,소계,포장,8173509,83283652,
2012,서울시,종로구,포장,274458,2668599,
2012,서울시,중구,포장,114452,1878126,
2012,서울시,용산구,포장,280255,3137368,
2012,서울시,성동구,포장,407932,3011706,
2012,서울시,광진구,포장,323742,3390146,
2012,서울시,동대문구,포장,325732,3095075,
2012,서울시,중랑구,포장,323630,2691862,
2012,서울시,성북구,포장,627028,4009756,
2012,서울시,강북구,포장,226664,1967767,
2012,서울시,도봉구,포장,256334,2335760,
2012,서울시,노원구,포장,291404,3685690,
2012,서울시,은평구,포장,333247,3074171,
2012,서울시,서대문구,포장,309008,2670407,
2012,서울시,마포구,포장,419924,4041836,
2012,서울시,양천구,포장,404016,3777893,
2012,서울시,강서구,포장,377616,4422114,
2012,서울시,구로구,포장,292894,3138090,
2012,서울시,금천구,포장,179967,1938219,
2012,서울시,영등포구,포장,387794,4406116,
2012,서울시,동작구,포장,244890,2695922,
2012,서울시,관악구,포장,316103,2755421,
2012,서울시,서초구,포장,377425,4960778,
2012,서울시,강남구,포장,432553,5633856,
2012,서울시,송파구,포장,362700,4699775,
2012,서울시,강동구,포장,283741,3197199,
2013,서울시,소계,계,8197932,83610749,
2013,서울시,종로구,계,274488,2670487,21.19
2013,서울시,중구,계,114452,1878126,18.84
2013,서울시,용산구,계,280306,3140518,22.09
2013,서울시,성동구,계,408188,3015873,23.02
2013,서울시,광진구,계,323742,3390146,28.44
2013,서울시,동대문구,계,326332,3108379,21.86
2013,서울시,중랑구,계,323630,2691862,24.47
2013,서울시,성북구,계,627355,4012186,22.4
2013,서울시,강북구,계,226664,1968951,20.77
2013,서울시,도봉구,계,257001,2340812,18.91
2013,서울시,노원구,계,291404,3685690,23.6
2013,서울시,은평구,계,351541,3326481,20.88
2013,서울시,서대문구,계,309132,2671643,16.79
2013,서울시,마포구,계,420058,4042908,28.11
2013,서울시,양천구,계,403396,3591294,27.06
2013,서울시,강서구,계,377616,4422114,24.01
2013,서울시,구로구,계,293241,3151152,21.54
2013,서울시,금천구,계,179967,1938819,18.31
2013,서울시,영등포구,계,387922,4409384,23.35
2013,서울시,동작구,계,247235,2724935,17.11
2013,서울시,관악구,계,316103,2758169,23.14
2013,서울시,서초구,계,379115,5139090,24.33
2013,서울시,강남구,계,432553,5633856,23.36
2013,서울시,송파구,계,362700,4699775,20.31
2013,서울시,강동구,계,283791,3198099,23.02
2013,서울시,소계,포장,8197932,83610749,
2013,서울시,종로구,포장,274488,2670487,
2013,서울시,중구,포장,114452,1878126,
2013,서울시,용산구,포장,280306,3140518,
2013,서울시,성동구,포장,408188,3015873,
2013,서울시,광진구,포장,323742,3390146,
2013,서울시,동대문구,포장,326332,3108379,
2013,서울시,중랑구,포장,323630,2691862,
2013,서울시,성북구,포장,627355,4012186,
2013,서울시,강북구,포장,226664,1968951,
2013,서울시,도봉구,포장,257001,2340812,
2013,서울시,노원구,포장,291404,3685690,
2013,서울시,은평구,포장,351541,3326481,
2013,서울시,서대문구,포장,309132,2671643,
2013,서울시,마포구,포장,420058,4042908,
2013,서울시,양천구,포장,403396,3591294,
2013,서울시,강서구,포장,377616,4422114,
2013,서울시,구로구,포장,293241,3151152,
2013,서울시,금천구,포장,179967,1938819,
2013,서울시,영등포구,포장,387922,4409384,
2013,서울시,동작구,포장,247235,2724935,
2013,서울시,관악구,포장,316103,2758169,
2013,서울시,서초구,포장,379115,5139090,
2013,서울시,강남구,포장,432553,5633856,
2013,서울시,송파구,포장,362700,4699775,
2013,서울시,강동구,포장,283791,3198099,
2014,서울시,소계,계,8214475,83961045,
2014,서울시,종로구,계,274488,2670487,21.19
2014,서울시,중구,계,114452,1878450,18.84
2014,서울시,용산구,계,280306,3140518,22.09
2014,서울시,성동구,계,408188,3020526,23.06
2014,서울시,광진구,계,323742,3390146,28.44
2014,서울시,동대문구,계,327325,3138144,22.07
2014,서울시,중랑구,계,330589,2836098,25.78
2014,서울시,성북구,계,627359,4012269,22.4
2014,서울시,강북구,계,226714,1970631,20.79
2014,서울시,도봉구,계,257031,2340992,18.91
2014,서울시,노원구,계,291467,3686398,23.6
2014,서울시,은평구,계,351541,3326481,20.88
2014,서울시,서대문구,계,309132,2671643,16.79
2014,서울시,마포구,계,420163,4044568,28.13
2014,서울시,양천구,계,403396,3591294,27.06
2014,서울시,강서구,계,377616,4422114,24.01
2014,서울시,구로구,계,293241,3151292,21.54
2014,서울시,금천구,계,179967,1940515,18.32
2014,서울시,영등포구,계,388539,4417336,23.4
2014,서울시,동작구,계,247335,2725535,17.11
2014,서울시,관악구,계,316103,2758169,23.14
2014,서울시,서초구,계,384954,5230022,24.76
2014,서울시,강남구,계,432553,5633856,23.36
2014,서울시,송파구,계,362700,4699775,20.31
2014,서울시,강동구,계,285574,3263786,23.5
2014,서울시,소계,포장,8214475,83961045,
2014,서울시,종로구,포장,274488,2670487,
2014,서울시,중구,포장,114452,1878450,
2014,서울시,용산구,포장,280306,3140518,
2014,서울시,성동구,포장,408188,3020526,
2014,서울시,광진구,포장,323742,3390146,
2014,서울시,동대문구,포장,327325,3138144,
2014,서울시,중랑구,포장,330589,2836098,
2014,서울시,성북구,포장,627359,4012269,
2014,서울시,강북구,포장,226714,1970631,
2014,서울시,도봉구,포장,257031,2340992,
2014,서울시,노원구,포장,291467,3686398,
2014,서울시,은평구,포장,351541,3326481,
2014,서울시,서대문구,포장,309132,2671643,
2014,서울시,마포구,포장,420163,4044568,
2014,서울시,양천구,포장,403396,3591294,
2014,서울시,강서구,포장,377616,4422114,
2014,서울시,구로구,포장,293241,3151292,
2014,서울시,금천구,포장,179967,1940515,
2014,서울시,영등포구,포장,388539,4417336,
2014,서울시,동작구,포장,247335,2725535,
2014,서울시,관악구,포장,316103,2758169,
2014,서울시,서초구,포장,384954,5230022,
2014,서울시,강남구,포장,432553,5633856,
2014,서울시,송파구,포장,362700,4699775,
2014,서울시,강동구,포장,285574,3263786,
2015,서울시,소계,계,8215127,84003951,
2015,서울시,종로구,계,274488,2670487,21.19
2015,서울시,중구,계,114202,1876009,18.82
2015,서울시,용산구,계,280461,3144006,22.11
2015,서울시,성동구,계,408256,3021534,23.07
2015,서울시,광진구,계,323742,3390146,28.44
2015,서울시,동대문구,계,327325,3138577,22.07
2015,서울시,중랑구,계,330923,2841669,25.83
2015,서울시,성북구,계,627359,4013121,22.41
2015,서울시,강북구,계,226714,1971185,20.79
2015,서울시,도봉구,계,257031,2340992,18.91
2015,서울시,노원구,계,291467,3686398,23.6
2015,서울시,은평구,계,351541,3326481,20.88
2015,서울시,서대문구,계,307601,2665958,16.76
2015,서울시,마포구,계,420230,4055748,28.2
2015,서울시,양천구,계,403396,3591294,27.06
2015,서울시,강서구,계,377684,4422658,24.01
2015,서울시,구로구,계,293254,3151424,21.54
2015,서울시,금천구,계,179967,1940515,18.32
2015,서울시,영등포구,계,388797,4420869,23.42
2015,서울시,동작구,계,247469,2726560,17.12
2015,서울시,관악구,계,316103,2758169,23.14
2015,서울시,서초구,계,384954,5230022,24.76
2015,서울시,강남구,계,433889,5656568,23.45
2015,서울시,송파구,계,362700,4699775,20.31
2015,서울시,강동구,계,285574,3263786,23.5
2015,서울시,소계,포장,8215127,84003951,
2015,서울시,종로구,포장,274488,2670487,
2015,서울시,중구,포장,114202,1876009,
2015,서울시,용산구,포장,280461,3144006,
2015,서울시,성동구,포장,408256,3021534,
2015,서울시,광진구,포장,323742,3390146,
2015,서울시,동대문구,포장,327325,3138577,
2015,서울시,중랑구,포장,330923,2841669,
2015,서울시,성북구,포장,627359,4013121,
2015,서울시,강북구,포장,226714,1971185,
2015,서울시,도봉구,포장,257031,2340992,
2015,서울시,노원구,포장,291467,3686398,
2015,서울시,은평구,포장,351541,3326481,
2015,서울시,서대문구,포장,307601,2665958,
2015,서울시,마포구,포장,420230,4055748,
2015,서울시,양천구,포장,403396,3591294,
2015,서울시,강서구,포장,377684,4422658,
2015,서울시,구로구,포장,293254,3151424,
2015,서울시,금천구,포장,179967,1940515,
2015,서울시,영등포구,포장,388797,4420869,
2015,서울시,동작구,포장,247469,2726560,
2015,서울시,관악구,포장,316103,2758169,
2015,서울시,서초구,포장,384954,5230022,
2015,서울시,강남구,포장,433889,5656568,
2015,서울시,송파구,포장,362700,4699775,
2015,서울시,강동구,포장,285574,3263786,
2016,서울시,소계,계,8240571,84877162,
2016,서울시,종로구,계,274502,2670788,21.2
2016,서울시,중구,계,114232,1876189,18.82
2016,서울시,용산구,계,280461,3136456,22.06
2016,서울시,성동구,계,408256,3021534,23.07
2016,서울시,광진구,계,323742,3390146,28.44
2016,서울시,동대문구,계,327382,3138965,22.07
2016,서울시,중랑구,계,330968,2843397,25.85
2016,서울시,성북구,계,627392,4013784,22.41
2016,서울시,강북구,계,226714,1971185,20.79
2016,서울시,도봉구,계,257031,2340992,18.91
2016,서울시,노원구,계,291817,3690773,23.63
2016,서울시,은평구,계,351907,3332337,20.92
2016,서울시,서대문구,계,310502,2722290,17.11
2016,서울시,마포구,계,420406,4059428,28.23
2016,서울시,양천구,계,403422,3598948,27.12
2016,서울시,강서구,계,382174,4506298,24.46
2016,서울시,구로구,계,293674,3159199,21.59
2016,서울시,금천구,계,185258,2101744,19.85
2016,서울시,영등포구,계,388797,4422877,23.43
2016,서울시,동작구,계,247849,2729942,17.14
2016,서울시,관악구,계,322203,3028487,25.41
2016,서울시,서초구,계,389579,5499595,26.04
2016,서울시,강남구,계,434029,5658248,23.46
2016,서울시,송파구,계,362700,4699775,20.31
2016,서울시,강동구,계,285574,3263785,23.5
2016,서울시,소계,포장,8240571,84877162,
2016,서울시,종로구,포장,274502,2670788,
2016,서울시,중구,포장,114232,1876189,
2016,서울시,용산구,포장,280461,3136456,
2016,서울시,성동구,포장,408256,3021534,
2016,서울시,광진구,포장,323742,3390146,
2016,서울시,동대문구,포장,327382,3138965,
2016,서울시,중랑구,포장,330968,2843397,
2016,서울시,성북구,포장,627392,4013784,
2016,서울시,강북구,포장,226714,1971185,
2016,서울시,도봉구,포장,257031,2340992,
2016,서울시,노원구,포장,291817,3690773,
2016,서울시,은평구,포장,351907,3332337,
2016,서울시,서대문구,포장,310502,2722290,
2016,서울시,마포구,포장,420406,4059428,
2016,서울시,양천구,포장,403422,3598948,
2016,서울시,강서구,포장,382174,4506298,
2016,서울시,구로구,포장,293674,3159199,
2016,서울시,금천구,포장,185258,2101744,
2016,서울시,영등포구,포장,388797,4422877,
2016,서울시,동작구,포장,247849,2729942,
2016,서울시,관악구,포장,322203,3028487,
2016,서울시,서초구,포장,389579,5499595,
2016,서울시,강남구,포장,434029,5658248,
2016,서울시,송파구,포장,362700,4699775,
2016,서울시,강동구,포장,285574,3263785,
2017,서울시,소계,계,8270665,86000456,
2017,서울시,종로구,계,274732,2684486,21.31
2017,서울시,중구,계,114232,1876189,18.82
2017,서울시,용산구,계,280679,3150277,22.15
2017,서울시,성동구,계,408256,3021534,23.07
2017,서울시,광진구,계,323818,3391252,28.45
2017,서울시,동대문구,계,327382,3138965,22.07
2017,서울시,중랑구,계,334013,2937952,25.97
2017,서울시,성북구,계,627392,4014459,22.41
2017,서울시,강북구,계,226714,1971185,20.79
2017,서울시,도봉구,계,257431,2349292,18.98
2017,서울시,노원구,계,295417,3828023,23.63
2017,서울시,은평구,계,351997,3332877,20.92
2017,서울시,서대문구,계,310502,2722920,17.11
2017,서울시,마포구,계,420428,4059660,28.23
2017,서울시,양천구,계,403922,3616228,27.12
2017,서울시,강서구,계,385164,4596298,24.46
2017,서울시,구로구,계,294097,3162231,21.61
2017,서울시,금천구,계,188448,2159744,19.85
2017,서울시,영등포구,계,389038,4434015,23.49
2017,서울시,동작구,계,248238,2734186,17.16
2017,서울시,관악구,계,322203,3028487,25.41
2017,서울시,서초구,계,394789,5729263,26.06
2017,서울시,강남구,계,434649,5669904,23.46
2017,서울시,송파구,계,367200,4868975,20.31
2017,서울시,강동구,계,289924,3522054,24.18
2017,서울시,소계,포장,8270665,86000456,
2017,서울시,종로구,포장,274732,2684486,
2017,서울시,중구,포장,114232,1876189,
2017,서울시,용산구,포장,280679,3150277,
2017,서울시,성동구,포장,408256,3021534,
2017,서울시,광진구,포장,323818,3391252,
2017,서울시,동대문구,포장,327382,3138965,
2017,서울시,중랑구,포장,334013,2937952,
2017,서울시,성북구,포장,627392,4014459,
2017,서울시,강북구,포장,226714,1971185,
2017,서울시,도봉구,포장,257431,2349292,
2017,서울시,노원구,포장,295417,3828023,
2017,서울시,은평구,포장,351997,3332877,
2017,서울시,서대문구,포장,310502,2722920,
2017,서울시,마포구,포장,420428,4059660,
2017,서울시,양천구,포장,403922,3616228,
2017,서울시,강서구,포장,385164,4596298,
2017,서울시,구로구,포장,294097,3162231,
2017,서울시,금천구,포장,188448,2159744,
2017,서울시,영등포구,포장,389038,4434015,
2017,서울시,동작구,포장,248238,2734186,
2017,서울시,관악구,포장,322203,3028487,
2017,서울시,서초구,포장,394789,5729263,
2017,서울시,강남구,포장,434649,5669904,
2017,서울시,송파구,포장,367200,4868975,
2017,서울시,강동구,포장,289924,3522054,
2018,서울시,소계,계,8273356,86057832,
2018,서울시,종로구,계,275032,2688271,21.34
2018,서울시,중구,계,114232,1876189,18.82
2018,서울시,용산구,계,280679,3150277,22.15
2018,서울시,성동구,계,408339,3024659,23.09
2018,서울시,광진구,계,324237,3396817,28.5
2018,서울시,동대문구,계,327382,3144310,22.11
2018,서울시,중랑구,계,334013,2938827,25.98
2018,서울시,성북구,계,627414,4014836,22.42
2018,서울시,강북구,계,226714,1974677,20.83
2018,서울시,도봉구,계,257431,2349572,18.98
2018,서울시,노원구,계,296067,3833496,23.66
2018,서울시,은평구,계,351997,3332877,20.92
2018,서울시,서대문구,계,311206,2744932,17.25
2018,서울시,마포구,계,420428,4059660,28.23
2018,서울시,양천구,계,403922,3616228,27.12
2018,서울시,강서구,계,385177,4596428,24.46
2018,서울시,구로구,계,294178,3162493,21.62
2018,서울시,금천구,계,188448,2159744,19.85
2018,서울시,영등포구,계,389191,4435768,23.49
2018,서울시,동작구,계,248238,2734186,17.16
2018,서울시,관악구,계,322203,3028487,25.41
2018,서울시,서초구,계,394580,5728307,26.05
2018,서울시,강남구,계,434999,5673004,23.47
2018,서울시,송파구,계,367200,4869731,20.31
2018,서울시,강동구,계,290049,3524056,24.19
2018,서울시,소계,포장,8273356,86057832,
2018,서울시,종로구,포장,275032,2688271,
2018,서울시,중구,포장,114232,1876189,
2018,서울시,용산구,포장,280679,3150277,
2018,서울시,성동구,포장,408339,3024659,
2018,서울시,광진구,포장,324237,3396817,
2018,서울시,동대문구,포장,327382,3144310,
2018,서울시,중랑구,포장,334013,2938827,
2018,서울시,성북구,포장,627414,4014836,
2018,서울시,강북구,포장,226714,1974677,
2018,서울시,도봉구,포장,257431,2349572,
2018,서울시,노원구,포장,296067,3833496,
2018,서울시,은평구,포장,351997,3332877,
2018,서울시,서대문구,포장,311206,2744932,
2018,서울시,마포구,포장,420428,4059660,
2018,서울시,양천구,포장,403922,3616228,
2018,서울시,강서구,포장,385177,4596428,
2018,서울시,구로구,포장,294178,3162493,
2018,서울시,금천구,포장,188448,2159744,
2018,서울시,영등포구,포장,389191,4435768,
2018,서울시,동작구,포장,248238,2734186,
2018,서울시,관악구,포장,322203,3028487,
2018,서울시,서초구,포장,394580,5728307,
2018,서울시,강남구,포장,434999,5673004,
2018,서울시,송파구,포장,367200,4869731,
2018,서울시,강동구,포장,290049,3524056,
2019,서울시,소계,계,8309733,86860461,
2019,서울시,종로구,계,275032,2688567,21.34
2019,서울시,중구,계,114233,1876189,18.82
2019,서울시,용산구,계,281073,3154983,22.19
2019,서울시,성동구,계,408339,3024659,23.09
2019,서울시,광진구,계,324557,3436090,28.83
2019,서울시,동대문구,계,327668,3151074,22.16
2019,서울시,중랑구,계,334013,2941864,26.01
2019,서울시,성북구,계,629666,4140468,23.12
2019,서울시,강북구,계,227266,1982554,20.91
2019,서울시,도봉구,계,257431,2351234,18.99
2019,서울시,노원구,계,296067,3833496,23.66
2019,서울시,은평구,계,352014,3332979,20.92
2019,서울시,서대문구,계,311206,2744932,17.25
2019,서울시,마포구,계,421328,4080043,28.37
2019,서울시,양천구,계,404774,3623827,27.18
2019,서울시,강서구,계,410852,5032589,26.83
2019,서울시,구로구,계,294411,3164758,21.63
2019,서울시,금천구,계,189398,2199707,20.22
2019,서울시,영등포구,계,390123,4437303,23.5
2019,서울시,동작구,계,248238,2734186,17.16
2019,서울시,관악구,계,322203,3028487,25.41
2019,서울시,서초구,계,396500,5789862,26.35
2019,서울시,강남구,계,434999,5698444,23.58
2019,서울시,송파구,계,368293,4876294,20.34
2019,서울시,강동구,계,290049,3535873,24.28
2019,서울시,소계,포장,8309733,86860461,
2019,서울시,종로구,포장,275032,2688567,
2019,서울시,중구,포장,114233,1876189,
2019,서울시,용산구,포장,281073,3154983,
2019,서울시,성동구,포장,408339,3024659,
2019,서울시,광진구,포장,324557,3436090,
2019,서울시,동대문구,포장,327668,3151074,
2019,서울시,중랑구,포장,334013,2941864,
2019,서울시,성북구,포장,629666,4140468,
2019,서울시,강북구,포장,227266,1982554,
2019,서울시,도봉구,포장,257431,2351234,
2019,서울시,노원구,포장,296067,3833496,
2019,서울시,은평구,포장,352014,3332979,
2019,서울시,서대문구,포장,311206,2744932,
2019,서울시,마포구,포장,421328,4080043,
2019,서울시,양천구,포장,404774,3623827,
2019,서울시,강서구,포장,410852,5032589,
2019,서울시,구로구,포장,294411,3164758,
2019,서울시,금천구,포장,189398,2199707,
2019,서울시,영등포구,포장,390123,4437303,
2019,서울시,동작구,포장,248238,2734186,
2019,서울시,관악구,포장,322203,3028487,
2019,서울시,서초구,포장,396500,5789862,
2019,서울시,강남구,포장,434999,5698444,
2019,서울시,송파구,포장,368293,4876294,
2019,서울시,강동구,포장,290049,3535873,
2020,서울시,소계,계,8323666,87295204,
2020,서울시,종로구,계,275701,2701070,21.44
2020,서울시,중구,계,114233,1876189,18.82
2020,서울시,용산구,계,281073,3154983,22.19
2020,서울시,성동구,계,408339,3024659,23.09
2020,서울시,광진구,계,324615,3436438,28.83
2020,서울시,동대문구,계,327668,3151074,22.16
2020,서울시,중랑구,계,334013,2941864,26.01
2020,서울시,성북구,계,632634,4225186,23.59
2020,서울시,강북구,계,227266,1982644,20.91
2020,서울시,도봉구,계,257745,2354214,19.02
2020,서울시,노원구,계,296279,3841026,23.71
2020,서울시,은평구,계,357986,3500664,21.98
2020,서울시,서대문구,계,311206,2744932,17.25
2020,서울시,마포구,계,421328,4088471,28.43
2020,서울시,양천구,계,404774,3623827,27.18
2020,서울시,강서구,계,410852,5032589,26.83
2020,서울시,구로구,계,294701,3177759,21.72
2020,서울시,금천구,계,190998,2252507,20.72
2020,서울시,영등포구,계,390123,4438303,23.51
2020,서울시,동작구,계,248238,2734186,17.16
2020,서울시,관악구,계,322203,3028487,25.41
2020,서울시,서초구,계,396500,5789862,26.35
2020,서울시,강남구,계,434999,5698444,23.58
2020,서울시,송파구,계,370004,4953894,20.68
2020,서울시,강동구,계,290189,3541933,24.32
2020,서울시,소계,포장,8323666,87295204,
2020,서울시,종로구,포장,275701,2701070,
2020,서울시,중구,포장,114233,1876189,
2020,서울시,용산구,포장,281073,3154983,
2020,서울시,성동구,포장,408339,3024659,
2020,서울시,광진구,포장,324615,3436438,
2020,서울시,동대문구,포장,327668,3151074,
2020,서울시,중랑구,포장,334013,2941864,
2020,서울시,성북구,포장,632634,4225186,
2020,서울시,강북구,포장,227266,1982644,
2020,서울시,도봉구,포장,257745,2354214,
2020,서울시,노원구,포장,296279,3841026,
2020,서울시,은평구,포장,357986,3500664,
2020,서울시,서대문구,포장,311206,2744932,
2020,서울시,마포구,포장,421328,4088471,
2020,서울시,양천구,포장,404774,3623827,
2020,서울시,강서구,포장,410852,5032589,
2020,서울시,구로구,포장,294701,3177759,
2020,서울시,금천구,포장,190998,2252507,
2020,서울시,영등포구,포장,390123,4438303,
2020,서울시,동작구,포장,248238,2734186,
2020,서울시,관악구,포장,322203,3028487,
2020,서울시,서초구,포장,396500,5789862,
2020,서울시,강남구,포장,434999,5698444,
2020,서울시,송파구,포장,370004,4953894,
2020,서울시,강동구,포장,290189,3541933,
2021,서울시,소계,계,8328400,86903255,
2021,서울시,종로구,계,275701,2701070,21.44
2021,서울시,중구,계,114232,1876189,18.82
2021,서울시,용산구,계,281073,3154983,22.19
2021,서울시,성동구,계,408339,3024659,23.09
2021,서울시,광진구,계,324662,3436834,28.83
2021,서울시,동대문구,계,327668,3151074,22.16
2021,서울시,중랑구,계,331468,2861614,26.01
2021,서울시,성북구,계,632634,4225186,23.59
2021,서울시,강북구,계,227586,1984564,20.93
2021,서울시,도봉구,계,257765,2354393,19.02
2021,서울시,노원구,계,292679,3703776,23.71
2021,서울시,은평구,계,359095,3518076,22.08
2021,서울시,서대문구,계,311206,2744932,17.25
2021,서울시,마포구,계,422128,4113591,28.61
2021,서울시,양천구,계,411736,3700304,27.88
2021,서울시,강서구,계,408521,4971891,26.99
2021,서울시,구로구,계,296921,3227759,22.06
2021,서울시,금천구,계,190888,2263876,21.38
2021,서울시,영등포구,계,397092,4574217,24.23
2021,서울시,동작구,계,250185,2754623,17.29
2021,서울시,관악구,계,322203,3028487,25.41
2021,서울시,서초구,계,391290,5564352,26.35
2021,서울시,강남구,계,441986,5803381,24.06
2021,서울시,송파구,계,365504,4784694,20.68
2021,서울시,강동구,계,285839,3378733,24
2021,서울시,소계,포장,8328400,86903255,
2021,서울시,종로구,포장,275701,2701070,
2021,서울시,중구,포장,114232,1876189,
2021,서울시,용산구,포장,281073,3154983,
2021,서울시,성동구,포장,408339,3024659,
2021,서울시,광진구,포장,324662,3436834,
2021,서울시,동대문구,포장,327668,3151074,
2021,서울시,중랑구,포장,331468,2861614,
2021,서울시,성북구,포장,632634,4225186,
2021,서울시,강북구,포장,227586,1984564,
2021,서울시,도봉구,포장,257765,2354393,
2021,서울시,노원구,포장,292679,3703776,
2021,서울시,은평구,포장,359095,3518076,
2021,서울시,서대문구,포장,311206,2744932,
2021,서울시,마포구,포장,422128,4113591,
2021,서울시,양천구,포장,411736,3700304,
2021,서울시,강서구,포장,408521,4971891,
2021,서울시,구로구,포장,296921,3227759,
2021,서울시,금천구,포장,190888,2263876,
2021,서울시,영등포구,포장,397092,4574217,
2021,서울시,동작구,포장,250185,2754623,
2021,서울시,관악구,포장,322203,3028487,
2021,서울시,서초구,포장,391290,5564352,
2021,서울시,강남구,포장,441986,5803381,
2021,서울시,송파구,포장,365504,4784694,
2021,서울시,강동구,포장,285839,33787,
