"year","gu_nm","key1","key2","lot_ct","area_total","jiga_total","jiga_avg"
2019,"동작구","토지이용상황","단독",13465,1784401.8,5820879982800,3262090
2019,"관악구","토지이용상황","단독",16512,2340516.5,7092971913600,3030516
2019,"종로구","토지이용상황","단독",12692,2029271.1,5917073601100,2915862
2019,"동대문구","토지이용상황","단독",16372,1657798.4,4805743349700,2898871
2019,"성북구","토지이용상황","단독",21798,3003245.9,8436907917100,2809263
2019,"서대문구","토지이용상황","단독",13036,1926060.8,5401720687700,2804543
2019,"영등포구","토지이용상황","단독",11780,1309631,3643720904400,2782250
2019,"양천구","토지이용상황","단독",5796,820632.3,2208934560100,2691747
2019,"은평구","토지이용상황","단독",12578,1857370.3,4788759249000,2578247
2019,"강서구","토지이용상황","단독",8273,1352563.5,3459478684500,2557720
2019,"중랑구","토지이용상황","단독",15305,1875948.8,4719516863700,2515803
2019,"구로구","토지이용상황","단독",10016,1283897.5,3179616966900,2476535
2019,"금천구","토지이용상황","단독",6927,1012108.7,2357671231100,2329464
2019,"강북구","토지이용상황","단독",15830,1883832.5,4136456671400,2195767
2019,"도봉구","토지이용상황","단독",6680,927561.6,1994767803000,2150550
2019,"노원구","토지이용상황","단독",4654,708888.3,1520554951500,2144985
2019,"송파구","토지이용상황","답",7,11434,7733189000,676333
2019,"서초구","토지이용상황","답",3,193,108581800,562600
2019,"구로구","토지이용상황","답",1,1124,559752000,498000
2019,"강남구","토지이용상황","답",4,3938,1859863600,472286
2019,"도봉구","토지이용상황","답",6,8741,2010401200,229997
2019,"강서구","토지이용상황","답",800,2044165,346389244700,169453
2019,"강남구","토지이용상황","답기타",12,12031,19444311000,1616184
2019,"마포구","토지이용상황","답기타",18,454089,693458037000,1527141
2019,"서초구","토지이용상황","답기타",64,46299,43883956200,947838
2019,"강서구","토지이용상황","답기타",237,410932,127331144300,309859
2019,"강서구","토지이용상황","답창고",5,11433.9,10271477800,898335
2019,"중구","토지이용상황","도로등",8926,2326306.6,12331755936920,5301002
2019,"종로구","토지이용상황","도로등",9366,2444635.4,8874873569240,3630347
2019,"용산구","토지이용상황","도로등",7557,1578024.6,4832100689730,3062120
2019,"서초구","토지이용상황","도로등",5222,6279738.6,14781228727030,2353797
2019,"마포구","토지이용상황","도로등",9158,4120596.6,8273608162340,2007867
2019,"강남구","토지이용상황","도로등",4366,7082984.9,13981779778620,1973995
2019,"영등포구","토지이용상황","도로등",7583,4992070,9739857950460,1951066
2019,"송파구","토지이용상황","도로등",4520,6942397.5,11010344793380,1585957
2019,"양천구","토지이용상황","도로등",3527,3639206.7,5442485809100,1495514
2019,"동작구","토지이용상황","도로등",7969,2806883,4182609586460,1490126
2019,"광진구","토지이용상황","도로등",5578,3214511.1,4721600767900,1468839
2019,"성동구","토지이용상황","도로등",6218,3466335.7,4988546943080,1439141
2019,"관악구","토지이용상황","도로등",8601,3273300.9,4535601840720,1385635
2019,"서대문구","토지이용상황","도로등",9296,2588767.6,3480711438700,1344544
2019,"은평구","토지이용상황","도로등",8704,3134979.3,3926314131220,1252421
2019,"동대문구","토지이용상황","도로등",7724,3266039.1,3983970558710,1219817
2019,"성북구","토지이용상황","도로등",11941,3435159.3,4159185008260,1210769
2019,"강동구","토지이용상황","도로등",5916,5129465.6,6100316493270,1189269
2019,"구로구","토지이용상황","도로등",8313,4406826.1,4964370406840,1126518
2019,"강서구","토지이용상황","도로등",8374,5776939.6,5944559235200,1029015
2019,"강북구","토지이용상황","도로등",8484,2266489.6,2269896874910,1001503
2019,"금천구","토지이용상황","도로등",3299,2369906.2,2344611924040,989327
2019,"도봉구","토지이용상황","도로등",4371,2380965.5,2230268203090,936707
2019,"중랑구","토지이용상황","도로등",7433,3860670.5,3559594556470,922015
2019,"노원구","토지이용상황","도로등",4635,3487019,2892426548022,829484
2019,"마포구","토지이용상황","발전소",60,121669,214058396000,1759350
2019,"강남구","토지이용상황","상업기타",1577,886584.4,12332401275800,13910014
2019,"용산구","토지이용상황","상업기타",1767,578387,7329112482300,12671641
2019,"송파구","토지이용상황","상업기타",868,962462.4,10181189485500,10578272
2019,"중구","토지이용상황","상업기타",1607,979469.9,10188176848600,10401725
2019,"마포구","토지이용상황","상업기타",1122,424609.8,4367388008900,10285651
2019,"종로구","토지이용상황","상업기타",1549,502157.3,5026247121100,10009308
2019,"서초구","토지이용상황","상업기타",1575,1588917.2,15503998853200,9757588
2019,"양천구","토지이용상황","상업기타",448,453938.7,3596093415500,7921980
2019,"성동구","토지이용상황","상업기타",670,306884.4,2360611499100,7692185
2019,"영등포구","토지이용상황","상업기타",1198,1331870.1,9737975772400,7311506
2019,"관악구","토지이용상황","상업기타",699,208564.2,1473360095100,7064300
2019,"광진구","토지이용상황","상업기타",508,431066.3,2953167585400,6850843
2019,"동작구","토지이용상황","상업기타",441,317590.8,2099660660300,6611214
2019,"강동구","토지이용상황","상업기타",328,241157.4,1571454169500,6516301
2019,"성북구","토지이용상황","상업기타",613,198018.9,1105449951100,5582548
2019,"은평구","토지이용상황","상업기타",1017,512379,2648851502330,5169711
2019,"서대문구","토지이용상황","상업기타",577,142482.1,709473382300,4979386
2019,"구로구","토지이용상황","상업기타",559,286951.7,1400348982700,4880086
2019,"중랑구","토지이용상황","상업기타",579,306419.9,1480575485600,4831852
2019,"동대문구","토지이용상황","상업기타",928,439971.1,2067021895700,4698086
2019,"강서구","토지이용상황","상업기타",662,414329.5,1863110281800,4496687
2019,"도봉구","토지이용상황","상업기타",270,142065.5,635118256800,4470602
2019,"금천구","토지이용상황","상업기타",324,166541.4,736004141400,4419346
2019,"노원구","토지이용상황","상업기타",201,176141.2,574346111500,3260714
2019,"강북구","토지이용상황","상업기타",398,201109.7,618094392000,3073419
2019,"강남구","토지이용상황","상업나지",226,121863.7,1856652781600,15235487
2019,"성동구","토지이용상황","상업나지",84,76708.8,1168261143500,15229819
2019,"중구","토지이용상황","상업나지",1087,111823,1465647907400,13106856
2019,"용산구","토지이용상황","상업나지",155,24227.6,279326075700,11529251
2019,"종로구","토지이용상황","상업나지",421,70969.9,802580772200,11308749
2019,"마포구","토지이용상황","상업나지",207,98958,1057548502000,10686842
2019,"서초구","토지이용상황","상업나지",205,104535.2,995710076000,9525118
2019,"광진구","토지이용상황","상업나지",100,17323.5,151092442600,8721820
2019,"관악구","토지이용상황","상업나지",161,27537.2,228246309600,8288654
2019,"강동구","토지이용상황","상업나지",65,25276.4,172488754100,6824103
2019,"동작구","토지이용상황","상업나지",99,22986.5,151259697300,6580371
2019,"영등포구","토지이용상황","상업나지",168,44450.3,287654276000,6471369
2019,"양천구","토지이용상황","상업나지",45,35490.6,222824923400,6278421
2019,"서대문구","토지이용상황","상업나지",173,16892.4,100932857100,5975045
2019,"송파구","토지이용상황","상업나지",164,409317.8,2417554921500,5906303
2019,"동대문구","토지이용상황","상업나지",169,30844.7,174511398100,5657743
2019,"성북구","토지이용상황","상업나지",106,12078.9,58527239300,4845411
2019,"은평구","토지이용상황","상업나지",129,102038.4,494031441600,4841623
2019,"금천구","토지이용상황","상업나지",57,8128.3,35807382900,4405273
2019,"도봉구","토지이용상황","상업나지",34,10629,44068367600,4146050
2019,"강서구","토지이용상황","상업나지",365,709254.2,2935617480200,4139020
2019,"중랑구","토지이용상황","상업나지",81,23326.8,86834288500,3722512
2019,"구로구","토지이용상황","상업나지",227,65276.6,221263193200,3389625
2019,"노원구","토지이용상황","상업나지",123,20196.4,66466260400,3290995
2019,"강북구","토지이용상황","상업나지",125,35958.1,94059897000,2615819
2019,"강남구","토지이용상황","상업용",7446,3499141.3,58034319955300,16585303
2019,"중구","토지이용상황","상업용",12425,1667808.1,27087643698300,16241463
2019,"송파구","토지이용상황","상업용",2852,2236118.1,30664236888500,13713156
2019,"서초구","토지이용상황","상업용",3265,1639042.1,20382258298500,12435470
2019,"종로구","토지이용상황","상업용",8354,1216127.7,14951092035800,12294015
2019,"용산구","토지이용상황","상업용",3913,804605,9031157129800,11224336
2019,"마포구","토지이용상황","상업용",3047,739902.3,7811376982200,10557309
2019,"강동구","토지이용상황","상업용",1968,944680.6,7998079641400,8466438
2019,"서대문구","토지이용상황","상업용",3519,665250.4,5628183103900,8460248
2019,"관악구","토지이용상황","상업용",2843,811403.2,6412807145600,7903355
2019,"동작구","토지이용상황","상업용",2412,654505.8,5165335597400,7891963
2019,"영등포구","토지이용상황","상업용",4942,1200139.1,7949199953600,6623566
2019,"광진구","토지이용상황","상업용",2554,990993.2,6563568950500,6623223
2019,"성동구","토지이용상황","상업용",2279,707568.7,4503357275900,6364551
2019,"은평구","토지이용상황","상업용",2971,779957.4,4821854649500,6182203
2019,"성북구","토지이용상황","상업용",2909,660113.7,3956786764100,5994099
2019,"동대문구","토지이용상황","상업용",4865,1239930.4,7228798667900,5830004
2019,"양천구","토지이용상황","상업용",1702,842047.4,4678103387100,5555630
2019,"구로구","토지이용상황","상업용",2898,1087869.01,5701483715240,5240965
2019,"강북구","토지이용상황","상업용",2466,803640.4,4095925452500,5096714
2019,"강서구","토지이용상황","상업용",3472,2051895,10236724627400,4988913
2019,"중랑구","토지이용상황","상업용",2642,921705.3,4524251487700,4908566
2019,"도봉구","토지이용상황","상업용",1056,559561.6,2722150264600,4864791
2019,"노원구","토지이용상황","상업용",1839,1113272,5217849101100,4686949
2019,"금천구","토지이용상황","상업용",1652,826668.3,3793368320000,4588743
2019,"서초구","토지이용상황","아파트",1489,4738712.5,59327597274500,12519771
2019,"강남구","토지이용상황","아파트",885,6577089.3,82291377270500,12511823
2019,"송파구","토지이용상황","아파트",395,5776664.8,52084790720700,9016412
2019,"용산구","토지이용상황","아파트",841,1439860.9,12312372681600,8551085
2019,"강동구","토지이용상황","아파트",483,3902069.9,27026050035100,6926080
2019,"영등포구","토지이용상황","아파트",206,2143900,12412002526200,5789450
2019,"광진구","토지이용상황","아파트",613,1144831.6,6538481450000,5711304
2019,"마포구","토지이용상황","아파트",1486,2385142.5,13545992827400,5679322
2019,"종로구","토지이용상황","아파트",156,470130.7,2625637954200,5584911
2019,"중구","토지이용상황","아파트",146,575638.5,3183471751300,5530332
2019,"양천구","토지이용상황","아파트",723,4080026.5,21644614280300,5305018
2019,"동작구","토지이용상황","아파트",762,2373243.9,12564745968300,5294334
2019,"성동구","토지이용상황","아파트",1537,2560582.6,12815150894000,5004779
2019,"서대문구","토지이용상황","아파트",1044,1797054.4,7598897453800,4228529
2019,"관악구","토지이용상황","아파트",453,1661820.2,6794546179400,4088617
2019,"강서구","토지이용상황","아파트",1038,3991519.7,15913636327800,3986862
2019,"은평구","토지이용상황","아파트",968,2608918.1,10169407225600,3897940
2019,"동대문구","토지이용상황","아파트",1541,2133994.1,8056320938400,3775231
2019,"성북구","토지이용상황","아파트",254,2720410.5,9571848888500,3518531
2019,"구로구","토지이용상황","아파트",440,2798097.5,9818409974600,3508959
2019,"강북구","토지이용상황","아파트",409,1261794.4,4250075507100,3368279
2019,"노원구","토지이용상황","아파트",435,5901879,18487596163100,3132493
2019,"금천구","토지이용상황","아파트",244,1097570,3403591669900,3101025
2019,"중랑구","토지이용상황","아파트",265,1784808.8,5525328254000,3095754
2019,"도봉구","토지이용상황","아파트",222,2382844.8,6781389072200,2845921
2019,"강남구","토지이용상황","업무용",2020,1847263.8,48543629968000,26278667
2019,"중구","토지이용상황","업무용",1319,957051.7,24744647034200,25855079
2019,"종로구","토지이용상황","업무용",1148,735311,15478151125700,21049802
2019,"송파구","토지이용상황","업무용",404,439591.9,6164855688100,14024043
2019,"용산구","토지이용상황","업무용",519,306061.9,3973853196500,12983822
2019,"서초구","토지이용상황","업무용",1870,1777833.3,22457147374700,12631751
2019,"마포구","토지이용상황","업무용",808,661583.6,8194027346400,12385475
2019,"영등포구","토지이용상황","업무용",796,1300917.4,15595171675500,11987826
2019,"서대문구","토지이용상황","업무용",212,171865.4,1742515831800,10138840
2019,"동작구","토지이용상황","업무용",145,148439.8,1256118347700,8462140
2019,"관악구","토지이용상황","업무용",350,142271.9,1179821555400,8292724
2019,"강동구","토지이용상황","업무용",147,182057.9,1496133394500,8217899
2019,"양천구","토지이용상황","업무용",196,206596.8,1563800974600,7569338
2019,"강북구","토지이용상황","업무용",61,52751.8,385389229200,7305708
2019,"광진구","토지이용상황","업무용",272,195126.2,1326087826400,6796052
2019,"은평구","토지이용상황","업무용",127,101712.2,671913536800,6606027
2019,"성동구","토지이용상황","업무용",200,201999.8,1314283509600,6506360
2019,"동대문구","토지이용상황","업무용",315,190626.2,1211556251400,6355665
2019,"성북구","토지이용상황","업무용",124,68672.5,396934519300,5780109
2019,"구로구","토지이용상황","업무용",313,272359.6,1465127798000,5379387
2019,"금천구","토지이용상황","업무용",75,59550.6,302819821200,5085084
2019,"도봉구","토지이용상황","업무용",54,54558.1,255103280400,4675809
2019,"중랑구","토지이용상황","업무용",68,75118,333405265100,4438420
2019,"강서구","토지이용상황","업무용",529,815422.3,3406794992400,4177952
2019,"노원구","토지이용상황","업무용",151,418909.7,1317284358800,3144554
2019,"서초구","토지이용상황","여객자동차터미널",6,164788.5,2822177800000,17126060
2019,"광진구","토지이용상황","여객자동차터미널",2,36704,255092800000,6950000
2019,"중랑구","토지이용상황","여객자동차터미널",12,27995.4,159573780000,5700000
2019,"강남구","토지이용상황","연립",636,426557.9,2903295052100,6806333
2019,"용산구","토지이용상황","연립",472,229418.9,1432591464300,6244435
2019,"서초구","토지이용상황","연립",708,455913.6,2709420392200,5942837
2019,"송파구","토지이용상황","연립",411,190038.4,887194346900,4668500
2019,"성동구","토지이용상황","연립",150,115661.6,537097371700,4643697
2019,"마포구","토지이용상황","연립",439,185743.1,859248672100,4626006
2019,"강동구","토지이용상황","연립",200,245383.1,1041918868400,4246091
2019,"광진구","토지이용상황","연립",301,220029.4,814297793000,3700859
2019,"중구","토지이용상황","연립",185,61736.4,223447662400,3619383
2019,"동작구","토지이용상황","연립",333,161519.2,547348229700,3388750
2019,"관악구","토지이용상황","연립",505,263603.3,840499905100,3188503
2019,"동대문구","토지이용상황","연립",323,184153.8,567080490000,3079385
2019,"영등포구","토지이용상황","연립",64,40995.3,120733338000,2945053
2019,"서대문구","토지이용상황","연립",385,241923,699449388000,2891207
2019,"종로구","토지이용상황","연립",745,544631.9,1530065998200,2809358
2019,"구로구","토지이용상황","연립",498,488019.1,1354830450800,2776183
2019,"강서구","토지이용상황","연립",298,249923.7,688356883000,2754268
2019,"성북구","토지이용상황","연립",521,334557.3,913250319000,2729728
2019,"양천구","토지이용상황","연립",318,177407.4,477990033000,2694307
2019,"은평구","토지이용상황","연립",497,246470.8,650658106800,2639899
2019,"중랑구","토지이용상황","연립",358,199049,521739393500,2621161
2019,"노원구","토지이용상황","연립",266,187489.3,478763971400,2553554
2019,"금천구","토지이용상황","연립",181,189020.5,467299904100,2472218
2019,"도봉구","토지이용상황","연립",139,168385.3,384398240600,2282849
2019,"강북구","토지이용상황","연립",371,250332.3,527015323000,2105263
2019,"중구","토지이용상황","운동장등",33,14587.6,417754411200,28637638
2019,"서대문구","토지이용상황","운동장등",21,5099.1,37299916500,7315000
2019,"용산구","토지이용상황","운동장등",26,7454.5,40363222200,5414612
2019,"종로구","토지이용상황","운동장등",8,1085.4,5573119300,5134623
2019,"강서구","토지이용상황","운동장등",2,14781.6,71030944000,4805362
2019,"송파구","토지이용상황","운동장등",10,432547,2067432081000,4779670
2019,"은평구","토지이용상황","운동장등",19,5920.1,23331114100,3941000
2019,"성북구","토지이용상황","운동장등",12,1274,4126388000,3238923
2019,"성동구","토지이용상황","운동장등",68,13090.2,40146591800,3066920
2019,"구로구","토지이용상황","운동장등",83,115853.7,353180032800,3048500
2019,"동작구","토지이용상황","운동장등",1,1068.7,3097092600,2898000
2019,"동대문구","토지이용상황","운동장등",1,14925.9,37508786700,2513000
2019,"도봉구","토지이용상황","운동장등",11,73496.4,161705472000,2200182
2019,"영등포구","토지이용상황","운동장등",4,17237.8,37843370800,2195371
2019,"광진구","토지이용상황","운동장등",69,87059.6,185351757000,2129021
2019,"금천구","토지이용상황","운동장등",2,18959,39993226000,2109459
2019,"서초구","토지이용상황","운동장등",55,53955,100579376300,1864134
2019,"양천구","토지이용상황","운동장등",4,185550.2,280981907000,1514317
2019,"중랑구","토지이용상황","운동장등",7,9415.2,13528174800,1436844
2019,"마포구","토지이용상황","운동장등",379,1064909.3,893958471400,839469
2019,"강북구","토지이용상황","운동장등",28,42369,28768375600,678996
2019,"강남구","토지이용상황","운동장등",1,87880.9,44116211800,502000
2019,"강동구","토지이용상황","운동장등",27,153999.5,52997427000,344140
2019,"노원구","토지이용상황","운동장등",5,95077.9,25340742300,266526
2019,"관악구","토지이용상황","운동장등",3,24741.9,5896998000,238341
2019,"중구","토지이용상황","위험시설",4,1447,17725750000,12250000
2019,"동작구","토지이용상황","위험시설",1,4479,33216264000,7416000
2019,"용산구","토지이용상황","위험시설",6,13931.9,67485334000,4843943
2019,"마포구","토지이용상황","위험시설",10,8493.4,39575967100,4659614
2019,"서초구","토지이용상황","위험시설",9,18739.6,86842968800,4634195
2019,"노원구","토지이용상황","위험시설",16,16692.5,59598211200,3570359
2019,"송파구","토지이용상황","위험시설",3,14673.9,50449284900,3438028
2019,"영등포구","토지이용상황","위험시설",1,10328,34918968000,3381000
2019,"동대문구","토지이용상황","위험시설",4,5797,16418479000,2832237
2019,"성동구","토지이용상황","위험시설",2,4391,11882467000,2706096
2019,"성북구","토지이용상황","위험시설",1,3296,8282848000,2513000
2019,"강남구","토지이용상황","위험시설",3,32142.1,79806962900,2482942
2019,"강북구","토지이용상황","위험시설",2,2565,6320160000,2464000
2019,"구로구","토지이용상황","위험시설",19,42092,102490691800,2434921
2019,"양천구","토지이용상황","위험시설",3,5488.7,13352461640,2432718
2019,"강서구","토지이용상황","위험시설",5,41516.9,95491887400,2300073
2019,"도봉구","토지이용상황","위험시설",2,12426.3,27142722600,2184296
2019,"강동구","토지이용상황","위험시설",1,3321,7229817000,2177000
2019,"은평구","토지이용상황","위험시설",16,55396,118888040000,2146148
2019,"관악구","토지이용상황","위험시설",2,12902,26732944000,2072000
2019,"광진구","토지이용상황","위험시설",10,27559.2,50197286100,1821435
2019,"금천구","토지이용상황","위험시설",5,16738,29444985000,1759170
2019,"서대문구","토지이용상황","위험시설",3,4391,6639192000,1512000
2019,"중랑구","토지이용상황","위험시설",1,25,37275000,1491000
2019,"송파구","토지이용상황","유원지",1,17799,95224650000,5350000
2019,"용산구","토지이용상황","유해.혐오시설",36,9256.9,20966775400,2264989
2019,"송파구","토지이용상황","유해.혐오시설",3,37102.9,76463324900,2060845
2019,"영등포구","토지이용상황","유해.혐오시설",1,1005,2011005000,2001000
2019,"동작구","토지이용상황","유해.혐오시설",16,17649,29543941600,1673973
2019,"관악구","토지이용상황","유해.혐오시설",1,2283.2,3570924800,1564000
2019,"양천구","토지이용상황","유해.혐오시설",2,70258.4,83466979200,1188000
2019,"은평구","토지이용상황","유해.혐오시설",6,28680.4,32435958600,1130945
2019,"성동구","토지이용상황","유해.혐오시설",116,861528,857006792400,994752
2019,"강남구","토지이용상황","유해.혐오시설",60,475586.8,410204585900,862523
2019,"성북구","토지이용상황","유해.혐오시설",1,1350,1127115000,834900
2019,"금천구","토지이용상황","유해.혐오시설",32,43611.3,35384962200,811371
2019,"구로구","토지이용상황","유해.혐오시설",57,105304,84577928600,803179
2019,"중랑구","토지이용상황","유해.혐오시설",1,4950,2417580000,488400
2019,"강동구","토지이용상황","유해.혐오시설",28,44717.2,20061796400,448637
2019,"도봉구","토지이용상황","유해.혐오시설",5,17392,6485476800,372900
2019,"서초구","토지이용상황","유해.혐오시설",5,15006.9,5595394500,372855
2019,"강서구","토지이용상황","유해.혐오시설",238,968684.4,314090479000,324244
2019,"마포구","토지이용상황","임야기타",4,17584,22585176000,1284416
2019,"성동구","토지이용상황","임야기타",1,371.3,432193200,1164000
2019,"동대문구","토지이용상황","임야기타",3,21448,17598739200,820531
2019,"양천구","토지이용상황","임야기타",12,154842.7,107428002440,693788
2019,"송파구","토지이용상황","임야기타",8,37718,22857882900,606021
2019,"용산구","토지이용상황","임야기타",24,43188,24610342000,569842
2019,"성북구","토지이용상황","임야기타",21,53565,24551929600,458358
2019,"중구","토지이용상황","임야기타",1,15395,4741660000,308000
2019,"강남구","토지이용상황","임야기타",18,80183,24681067172,307809
2019,"강북구","토지이용상황","임야기타",31,63353.9,17949026100,283314
2019,"동작구","토지이용상황","임야기타",19,56422.3,14663995200,259897
2019,"종로구","토지이용상황","임야기타",32,63254.6,12306633640,194557
2019,"강동구","토지이용상황","임야기타",23,66871,12120314900,181249
2019,"중랑구","토지이용상황","임야기타",23,67917,10925780200,160870
2019,"광진구","토지이용상황","임야기타",24,37283.5,5698951780,152855
2019,"강서구","토지이용상황","임야기타",34,90520,10760061400,118869
2019,"구로구","토지이용상황","임야기타",28,51568.2,5685044120,110243
2019,"서대문구","토지이용상황","임야기타",36,33528.7,3666855220,109365
2019,"금천구","토지이용상황","임야기타",3,13605,1333101300,97986
2019,"서초구","토지이용상황","임야기타",45,326846,30893526300,94520
2019,"관악구","토지이용상황","임야기타",88,800147,69151915300,86424
2019,"노원구","토지이용상황","임야기타",29,183618,8172652800,44509
2019,"은평구","토지이용상황","임야기타",36,220111,9628134200,43742
2019,"도봉구","토지이용상황","임야기타",45,329446,13520549340,41040
2019,"성동구","토지이용상황","자연림",27,44113.1,36922796770,837003
2019,"마포구","토지이용상황","자연림",72,250527.5,169938802550,678324
2019,"용산구","토지이용상황","자연림",98,1122073.6,458434979800,408561
2019,"송파구","토지이용상황","자연림",47,274688,85731671100,312106
2019,"중구","토지이용상황","자연림",59,950507.5,268847185830,282846
2019,"동작구","토지이용상황","자연림",560,2215594.4,479245337080,216306
2019,"동대문구","토지이용상황","자연림",89,719992.5,154450051800,214516
2019,"강동구","토지이용상황","자연림",576,2747912.1,430239993650,156570
2019,"강남구","토지이용상황","자연림",621,5801736.9,888269611940,153104
2019,"양천구","토지이용상황","자연림",143,1819403.4,227968492780,125298
2019,"강서구","토지이용상황","자연림",707,2655514.4,299323833560,112718
2019,"구로구","토지이용상황","자연림",494,3150237.3,336209673340,106725
2019,"서초구","토지이용상황","자연림",1448,16504650.6,1430362654550,86664
2019,"관악구","토지이용상황","자연림",747,11268164.9,920086761920,81654
2019,"서대문구","토지이용상황","자연림",800,4540763.2,323580680590,71261
2019,"금천구","토지이용상황","자연림",230,2638489,184165785500,69800
2019,"중랑구","토지이용상황","자연림",255,3416694,231808466700,67846
2019,"성북구","토지이용상황","자연림",326,6420686.2,406971203360,63384
2019,"종로구","토지이용상황","자연림",890,8375821.7,437557292380,52241
2019,"광진구","토지이용상황","자연림",124,2147040.8,108453237720,50513
2019,"강북구","토지이용상황","자연림",568,12330413,552879291800,44839
2019,"노원구","토지이용상황","자연림",833,14802752.5,525689312700,35513
2019,"은평구","토지이용상황","자연림",1330,12221664,426903453000,34930
2019,"도봉구","토지이용상황","자연림",701,9216966,294897031090,31995
2019,"강남구","토지이용상황","전",1685,1039988,1455188843000,1399236
2019,"서대문구","토지이용상황","전",11,3598,4685828000,1302342
2019,"송파구","토지이용상황","전",273,366160,259464978400,708611
2019,"광진구","토지이용상황","전",3,4326,2403710000,555643
2019,"중랑구","토지이용상황","전",122,69649,38247570200,549147
2019,"강동구","토지이용상황","전",2170,2045732,1072710487000,524365
2019,"구로구","토지이용상황","전",279,243254,116758053800,479984
2019,"서초구","토지이용상황","전",3275,2622460.4,1206316110000,459994
2019,"관악구","토지이용상황","전",70,57115.5,23659043700,414232
2019,"노원구","토지이용상황","전",97,81052.6,31069297020,383323
2019,"도봉구","토지이용상황","전",238,182705,65738186300,359805
2019,"성북구","토지이용상황","전",15,13622,4671975600,342973
2019,"동작구","토지이용상황","전",18,3475,1034411700,297672
2019,"은평구","토지이용상황","전",463,356125,102429876100,287623
2019,"강서구","토지이용상황","전",508,728453,176581728900,242406
2019,"강북구","토지이용상황","전",50,61795,11585249500,187479
2019,"종로구","토지이용상황","전",149,114892,19490999500,169646
2019,"양천구","토지이용상황","전",32,102116,15720201100,153945
2019,"금천구","토지이용상황","전",17,8255,1120409100,135725
2019,"서대문구","토지이용상황","전기타",2,11.9,24107400,2025832
2019,"성동구","토지이용상황","전기타",14,8458,11739704000,1388000
2019,"송파구","토지이용상황","전기타",104,88289,98793878600,1118983
2019,"마포구","토지이용상황","전기타",24,8981,9667833900,1076476
2019,"서초구","토지이용상황","전기타",457,643698,662868571100,1029782
2019,"성북구","토지이용상황","전기타",7,12013,12117953000,1008737
2019,"강남구","토지이용상황","전기타",355,264214,239120629000,905026
2019,"강동구","토지이용상황","전기타",341,313714.1,229166821700,730496
2019,"구로구","토지이용상황","전기타",61,28677,20883728900,728240
2019,"중랑구","토지이용상황","전기타",220,241691.4,149172992800,617204
2019,"도봉구","토지이용상황","전기타",178,114509.6,58400401940,510004
2019,"강서구","토지이용상황","전기타",669,423825,205766137500,485498
2019,"노원구","토지이용상황","전기타",137,179123.5,84442823210,471422
2019,"강북구","토지이용상황","전기타",13,7667,3165522100,412876
2019,"양천구","토지이용상황","전기타",3,1382,476311400,344654
2019,"종로구","토지이용상황","전기타",25,16508,5177689200,313647
2019,"은평구","토지이용상황","전기타",153,157715,47289103700,299839
2019,"관악구","토지이용상황","전기타",52,221672,56524906700,254993
2019,"금천구","토지이용상황","전기타",1,119,16802800,141200
2019,"서초구","토지이용상황","전창고",14,10914,9854561400,902928
2019,"중랑구","토지이용상황","전창고",26,20853,17525673200,840439
2019,"강동구","토지이용상황","전창고",1,300,250800000,836000
2019,"송파구","토지이용상황","전창고",1,200,1.28e+08,640000
2019,"구로구","토지이용상황","전창고",1,288,112982400,392300
2019,"강서구","토지이용상황","전창고",4,4857,1244646800,256258
2019,"양천구","토지이용상황","전창고",3,890,189125000,212500
2019,"서초구","토지이용상황","전축사",27,24015,14555393600,606096
2019,"강서구","토지이용상황","전축사",1,992,385888000,389000
2019,"종로구","토지이용상황","조림",3,4347,6778848900,1559432
2019,"마포구","토지이용상황","조림",1,90,135360000,1504000
2019,"양천구","토지이용상황","조림",2,3085,594717100,192777
2019,"구로구","토지이용상황","조림",3,1278,224544600,175700
2019,"강동구","토지이용상황","조림",1,195,33579000,172200
2019,"광진구","토지이용상황","조림",129,270428,42689122600,157858
2019,"강서구","토지이용상황","조림",4,2318,337140000,145444
2019,"서초구","토지이용상황","조림",17,84532,11379216000,134614
2019,"노원구","토지이용상황","조림",4,3768,315817200,83816
2019,"관악구","토지이용상황","조림",8,51595,3481363200,67475
2019,"은평구","토지이용상황","조림",1,234,8587800,36700
2019,"강남구","토지이용상황","주거기타",2023,2262312.3,16243740121200,7180149
2019,"용산구","토지이용상황","주거기타",2579,1613956,9273416206080,5745768
2019,"송파구","토지이용상황","주거기타",1070,1688304.3,9521389835500,5639617
2019,"마포구","토지이용상황","주거기타",2935,1530412.2,7177328438100,4689801
2019,"강동구","토지이용상황","주거기타",866,1115184.5,5041573323800,4520842
2019,"서초구","토지이용상황","주거기타",1824,2413627.3,9677606428100,4009570
2019,"영등포구","토지이용상황","주거기타",1509,864631.6,3226373182500,3731500
2019,"광진구","토지이용상황","주거기타",1060,1454074,5042633187800,3467934
2019,"성동구","토지이용상황","주거기타",1008,1316097.3,4507922665300,3425220
2019,"동작구","토지이용상황","주거기타",1710,1298106.6,4368731837000,3365465
2019,"중구","토지이용상황","주거기타",870,563371.3,1831954791800,3251772
2019,"종로구","토지이용상황","주거기타",1887,1781483.5,5725141077100,3213693
2019,"양천구","토지이용상황","주거기타",1079,1129884.3,3602288598700,3188192
2019,"서대문구","토지이용상황","주거기타",1502,2443657.2,7552175199300,3090522
2019,"중랑구","토지이용상황","주거기타",1826,1076842.4,2894271226300,2687739
