"year","gu_nm","prps_nm","area"
2016,"금천구","준공업지역",4121945
2016,"금천구","자연녹지지역",2895630
2016,"영등포구","제1종일반주거지역",526257
2016,"영등포구","제2종일반주거지역(7층이하)",2988509
2016,"영등포구","제2종일반주거지역",1864023
2016,"영등포구","제3종일반주거지역",1710329
2016,"영등포구","준주거지역",924721
2016,"영등포구","일반상업지역",2559127
2016,"영등포구","근린상업지역",48133
2016,"영등포구","준공업지역",5024926
2016,"영등포구","자연녹지지역",8708804
2016,"동작구","제1종일반주거지역",4034139
2016,"동작구","제2종일반주거지역(7층이하)",3744432
2016,"동작구","제2종일반주거지역",2067901
2016,"동작구","제3종일반주거지역",3731972
2016,"동작구","준주거지역",212540
2016,"동작구","일반상업지역",267548
2016,"동작구","근린상업지역",30777
2016,"동작구","유통상업지역",46298
2016,"동작구","자연녹지지역",2252275
2016,"관악구","제1종일반주거지역",5306820
2016,"관악구","제2종일반주거지역(7층이하)",4946137
2016,"관악구","제2종일반주거지역",1305772
2016,"관악구","제3종일반주거지역",3062562
2016,"관악구","준주거지역",705957
2016,"관악구","일반상업지역",390187
2016,"관악구","자연녹지지역",13846047
2016,"서초구","제1종전용주거지역",680243
2016,"서초구","제1종일반주거지역",3394881
2016,"서초구","제2종일반주거지역(7층이하)",3038999
2016,"서초구","제2종일반주거지역",3037107
2016,"서초구","제3종일반주거지역",8374295
2016,"서초구","준주거지역",364545
2016,"서초구","일반상업지역",1317259
2016,"서초구","자연녹지지역",26692558
2016,"강남구","제1종전용주거지역",614211
2016,"강남구","제1종일반주거지역",3483398
2016,"강남구","제2종일반주거지역(7층이하)",3458169
2016,"강남구","제2종일반주거지역",5263074
2016,"강남구","제3종일반주거지역",11075609
2016,"강남구","준주거지역",295682
2016,"강남구","일반상업지역",1676116
2016,"강남구","생산녹지지역",263088
2016,"강남구","자연녹지지역",13367921
2016,"송파구","제1종전용주거지역",72137
2016,"송파구","제1종일반주거지역",1931949
2016,"송파구","제2종일반주거지역(7층이하)",4713380
2016,"송파구","제2종일반주거지역",3571426
2016,"송파구","제3종일반주거지역",9847088
2016,"송파구","준주거지역",883080
2016,"송파구","일반상업지역",1176981
2016,"송파구","근린상업지역",9067
2016,"송파구","유통상업지역",1095326
2016,"송파구","생산녹지지역",422337
2016,"송파구","자연녹지지역",10135604
2016,"강동구","제1종전용주거지역",46719
2016,"강동구","제1종일반주거지역",808511
2016,"강동구","제2종일반주거지역(7층이하)",2143943
2016,"강동구","제2종일반주거지역",5541508
2016,"강동구","제3종일반주거지역",3887370
2016,"강동구","준주거지역",544456
2016,"강동구","일반상업지역",575847
2016,"강동구","근린상업지역",97775
2016,"강동구","자연녹지지역",10910074
2017,"종로구","제1종전용주거지역",1589410
2017,"종로구","제1종일반주거지역",4376181
2017,"종로구","제2종일반주거지역(7층이하)",2198489
2017,"종로구","제2종일반주거지역",704764
2017,"종로구","제3종일반주거지역",762614
2017,"종로구","준주거지역",199099
2017,"종로구","일반상업지역",2937285
2017,"종로구","자연녹지지역",11204665
2017,"중구","제1종일반주거지역",2767697
2017,"중구","제2종일반주거지역(7층이하)",1276251
2017,"중구","제2종일반주거지역",549303
2017,"중구","제3종일반주거지역",1171741
2017,"중구","준주거지역",272447
2017,"중구","중심상업지역",321414
2017,"중구","일반상업지역",3590304
2017,"중구","자연녹지지역",25135
2017,"용산구","제1종전용주거지역",224153
2017,"용산구","제1종일반주거지역",4145163
2017,"용산구","제2종일반주거지역(7층이하)",3278238
2017,"용산구","제2종일반주거지역",1143430
2017,"용산구","제3종일반주거지역",2829294
2017,"용산구","준주거지역",503318
2017,"용산구","일반상업지역",1245008
2017,"용산구","보전녹지지역",72603
2017,"용산구","자연녹지지역",8457559
2017,"성동구","제1종일반주거지역",2387584
2017,"성동구","제2종일반주거지역(7층이하)",3111472
2017,"성동구","제2종일반주거지역",1218721
2017,"성동구","제3종일반주거지역",2969522
2017,"성동구","준주거지역",260342
2017,"성동구","일반상업지역",397688
2017,"성동구","근린상업지역",3052
2017,"성동구","유통상업지역",72405
2017,"성동구","준공업지역",2051234
2017,"성동구","자연녹지지역",4332406
2017,"광진구","제1종전용주거지역",140987
2017,"광진구","제1종일반주거지역",2279472
2017,"광진구","제2종일반주거지역(7층이하)",2936792
2017,"광진구","제2종일반주거지역",2782214
2017,"광진구","제3종일반주거지역",2532699
2017,"광진구","준주거지역",926420
2017,"광진구","일반상업지역",201658
2017,"광진구","자연녹지지역",5274873
2017,"동대문구","제1종일반주거지역",2702669
2017,"동대문구","제2종일반주거지역(7층이하)",3547809
2017,"동대문구","제2종일반주거지역",2358058
2017,"동대문구","제3종일반주거지역",3868820
2017,"동대문구","준주거지역",556837
2017,"동대문구","일반상업지역",745441
2017,"동대문구","근린상업지역",62456
2017,"동대문구","유통상업지역",20262
2017,"동대문구","자연녹지지역",383081
2017,"중랑구","제1종일반주거지역",1043162
2017,"중랑구","제2종일반주거지역(7층이하)",4154125
2017,"중랑구","제2종일반주거지역",1570013
2017,"중랑구","제3종일반주거지역",3225464
2017,"중랑구","준주거지역",829127
2017,"중랑구","일반상업지역",255092
2017,"중랑구","근린상업지역",102350
2017,"중랑구","자연녹지지역",7352187
2017,"성북구","제1종전용주거지역",974866
2017,"성북구","제1종일반주거지역",5142914
2017,"성북구","제2종일반주거지역(7층이하)",4349355
2017,"성북구","제2종일반주거지역",2575388
2017,"성북구","제3종일반주거지역",4186476
2017,"성북구","준주거지역",562332
2017,"성북구","일반상업지역",332833
2017,"성북구","근린상업지역",64396
2017,"성북구","자연녹지지역",6432862
2017,"강북구","제1종일반주거지역",2925399
2017,"강북구","제2종일반주거지역(7층이하)",4241367
2017,"강북구","제2종일반주거지역",1035390
2017,"강북구","제3종일반주거지역",2350294
2017,"강북구","준주거지역",432825
2017,"강북구","일반상업지역",270342
2017,"강북구","자연녹지지역",12380402
2017,"도봉구","제1종일반주거지역",1773756
2017,"도봉구","제2종일반주거지역(7층이하)",2633143
2017,"도봉구","제2종일반주거지역",716413
2017,"도봉구","제3종일반주거지역",2545799
2017,"도봉구","준주거지역",420542
2017,"도봉구","일반상업지역",239431
2017,"도봉구","근린상업지역",19228
2017,"도봉구","준공업지역",1489295
2017,"도봉구","자연녹지지역",10841445
2017,"노원구","제1종전용주거지역",13361
2017,"노원구","제2종전용주거지역",79094
2017,"노원구","제1종일반주거지역",1351891
2017,"노원구","제2종일반주거지역(7층이하)",2611717
2017,"노원구","제2종일반주거지역",2056527
2017,"노원구","제3종일반주거지역",7502606
2017,"노원구","준주거지역",365142
2017,"노원구","일반상업지역",589023
2017,"노원구","자연녹지지역",21026581
2017,"은평구","제1종전용주거지역",123485
2017,"은평구","제2종전용주거지역",672902
2017,"은평구","제1종일반주거지역",3072200
2017,"은평구","제2종일반주거지역(7층이하)",4442619
2017,"은평구","제2종일반주거지역",3972670
2017,"은평구","제3종일반주거지역",2090969
2017,"은평구","준주거지역",990969
2017,"은평구","일반상업지역",424789
2017,"은평구","근린상업지역",99053
2017,"은평구","자연녹지지역",13898866
2017,"서대문구","제1종전용주거지역",354625
2017,"서대문구","제1종일반주거지역",6589067
2017,"서대문구","제2종일반주거지역(7층이하)",2394134
2017,"서대문구","제2종일반주거지역",2864143
2017,"서대문구","제3종일반주거지역",2891946
2017,"서대문구","준주거지역",345457
2017,"서대문구","일반상업지역",274391
2017,"서대문구","근린상업지역",9155
2017,"서대문구","자연녹지지역",1963055
2017,"마포구","제1종일반주거지역",1003364
2017,"마포구","제2종일반주거지역(7층이하)",4825947
2017,"마포구","제2종일반주거지역",3017823
2017,"마포구","제3종일반주거지역",3733917
2017,"마포구","준주거지역",810565
2017,"마포구","중심상업지역",37262
2017,"마포구","일반상업지역",757236
2017,"마포구","근린상업지역",89128
2017,"마포구","유통상업지역",56562
2017,"마포구","자연녹지지역",9558447
2017,"양천구","제1종일반주거지역",1336705
2017,"양천구","제2종일반주거지역(7층이하)",3622034
2017,"양천구","제2종일반주거지역",2294991
2017,"양천구","제3종일반주거지역",4947586
2017,"양천구","준주거지역",335320
2017,"양천구","일반상업지역",733026
2017,"양천구","근린상업지역",63804
2017,"양천구","준공업지역",92872
2017,"양천구","자연녹지지역",4043275
2017,"강서구","제1종전용주거지역",157968
2017,"강서구","제1종일반주거지역",2435477
2017,"강서구","제2종일반주거지역(7층이하)",4785380
2017,"강서구","제2종일반주거지역",1280407
2017,"강서구","제3종일반주거지역",5248736
2017,"강서구","준주거지역",811994
2017,"강서구","일반상업지역",992742
2017,"강서구","근린상업지역",80662
2017,"강서구","유통상업지역",248255
2017,"강서구","준공업지역",2919995
2017,"강서구","생산녹지지역",371340
2017,"강서구","자연녹지지역",22129541
2017,"구로구","제1종일반주거지역",1276259
2017,"구로구","제2종일반주거지역(7층이하)",3966323
2017,"구로구","제2종일반주거지역",1916394
2017,"구로구","제3종일반주거지역",2738778
2017,"구로구","준주거지역",290064
2017,"구로구","일반상업지역",513589
2017,"구로구","준공업지역",4277059
2017,"구로구","생산녹지지역",857
2017,"구로구","자연녹지지역",5157005
2017,"금천구","제1종일반주거지역",1407087
2017,"금천구","제2종일반주거지역(7층이하)",2451981
2017,"금천구","제2종일반주거지역",719842
2017,"금천구","제3종일반주거지역",992935
2017,"금천구","준주거지역",273643
2017,"금천구","일반상업지역",102906
2017,"금천구","근린상업지역",46716
2017,"금천구","준공업지역",4121945
2017,"금천구","자연녹지지역",2895630
2017,"영등포구","제1종일반주거지역",526257
2017,"영등포구","제2종일반주거지역(7층이하)",3080093
2017,"영등포구","제2종일반주거지역",1774313
2017,"영등포구","제3종일반주거지역",1708455
2017,"영등포구","준주거지역",924721
2017,"영등포구","일반상업지역",2559127
2017,"영등포구","근린상업지역",48133
2017,"영등포구","준공업지역",5024926
2017,"영등포구","자연녹지지역",8708804
2017,"동작구","제1종일반주거지역",4034883
2017,"동작구","제2종일반주거지역(7층이하)",3743549
2017,"동작구","제2종일반주거지역",2067893
2017,"동작구","제3종일반주거지역",3700525
2017,"동작구","준주거지역",244134
2017,"동작구","일반상업지역",267548
2017,"동작구","근린상업지역",30777
2017,"동작구","유통상업지역",46298
2017,"동작구","자연녹지지역",2252275
2017,"관악구","제1종일반주거지역",5306820
2017,"관악구","제2종일반주거지역(7층이하)",4945145
2017,"관악구","제2종일반주거지역",1305772
2017,"관악구","제3종일반주거지역",3064949
2017,"관악구","준주거지역",704562
2017,"관악구","일반상업지역",390187
2017,"관악구","자연녹지지역",13846047
2017,"서초구","제1종전용주거지역",680243
2017,"서초구","제1종일반주거지역",3394881
2017,"서초구","제2종일반주거지역(7층이하)",3038999
2017,"서초구","제2종일반주거지역",3037107
2017,"서초구","제3종일반주거지역",8371490
2017,"서초구","준주거지역",364545
2017,"서초구","일반상업지역",1320064
2017,"서초구","자연녹지지역",26692558
2017,"강남구","제1종전용주거지역",614211
2017,"강남구","제1종일반주거지역",3483398
2017,"강남구","제2종일반주거지역(7층이하)",3458169
2017,"강남구","제2종일반주거지역",5263074
2017,"강남구","제3종일반주거지역",11072490
2017,"강남구","준주거지역",297632
2017,"강남구","일반상업지역",1677285
2017,"강남구","생산녹지지역",263088
2017,"강남구","자연녹지지역",13367921
2017,"송파구","제1종전용주거지역",72137
2017,"송파구","제1종일반주거지역",1891004
2017,"송파구","제2종일반주거지역(7층이하)",4591705
2017,"송파구","제2종일반주거지역",3692098
2017,"송파구","제3종일반주거지역",9889312
2017,"송파구","준주거지역",880843
2017,"송파구","일반상업지역",1178942
2017,"송파구","근린상업지역",9067
2017,"송파구","유통상업지역",1095326
2017,"송파구","생산녹지지역",422337
2017,"송파구","자연녹지지역",10135604
2017,"강동구","제1종전용주거지역",46719
2017,"강동구","제1종일반주거지역",794333
2017,"강동구","제2종일반주거지역(7층이하)",2123485
2017,"강동구","제2종일반주거지역",5561509
2017,"강동구","제3종일반주거지역",3902005
2017,"강동구","준주거지역",544456
2017,"강동구","일반상업지역",575847
2017,"강동구","근린상업지역",97775
2017,"강동구","자연녹지지역",10910074
2018,"종로구","제1종전용주거지역",1589410
2018,"종로구","제1종일반주거지역",4376181
2018,"종로구","제2종일반주거지역(7층이하)",2198489
2018,"종로구","제2종일반주거지역",704764
2018,"종로구","제3종일반주거지역",762614
2018,"종로구","준주거지역",199099
2018,"종로구","일반상업지역",2937285
2018,"종로구","자연녹지지역",11204665
2018,"중구","제1종일반주거지역",2767697
2018,"중구","제2종일반주거지역(7층이하)",1276251
2018,"중구","제2종일반주거지역",549303
2018,"중구","제3종일반주거지역",1171741
2018,"중구","준주거지역",272447
2018,"중구","중심상업지역",321414
2018,"중구","일반상업지역",3590304
2018,"중구","자연녹지지역",25135
2018,"용산구","제1종전용주거지역",224153
2018,"용산구","제1종일반주거지역",4145163
2018,"용산구","제2종일반주거지역(7층이하)",3285406
2018,"용산구","제2종일반주거지역",1094957
2018,"용산구","제3종일반주거지역",2798402
2018,"용산구","준주거지역",559729
2018,"용산구","일반상업지역",1260795
2018,"용산구","보전녹지지역",72603
2018,"용산구","자연녹지지역",8457559
2018,"성동구","제1종일반주거지역",2387584
2018,"성동구","제2종일반주거지역(7층이하)",3111567
2018,"성동구","제2종일반주거지역",1217059
2018,"성동구","제3종일반주거지역",2967059
2018,"성동구","준주거지역",264372
2018,"성동구","일반상업지역",397688
2018,"성동구","근린상업지역",3052
2018,"성동구","유통상업지역",72405
2018,"성동구","준공업지역",2051234
2018,"성동구","자연녹지지역",4332406
2018,"광진구","제1종전용주거지역",140987
2018,"광진구","제1종일반주거지역",2239038
2018,"광진구","제2종일반주거지역(7층이하)",2895373
2018,"광진구","제2종일반주거지역",2808916
2018,"광진구","제3종일반주거지역",2532699
2018,"광진구","준주거지역",981571
2018,"광진구","일반상업지역",201658
2018,"광진구","자연녹지지역",5274873
2018,"동대문구","제1종일반주거지역",2702669
2018,"동대문구","제2종일반주거지역(7층이하)",3547809
2018,"동대문구","제2종일반주거지역",2358058
2018,"동대문구","제3종일반주거지역",3874786
2018,"동대문구","준주거지역",550871
2018,"동대문구","일반상업지역",745441
2018,"동대문구","근린상업지역",62456
2018,"동대문구","유통상업지역",20262
2018,"동대문구","자연녹지지역",383081
2018,"중랑구","제1종일반주거지역",1043162
2018,"중랑구","제2종일반주거지역(7층이하)",4154125
2018,"중랑구","제2종일반주거지역",1570013
2018,"중랑구","제3종일반주거지역",3225464
2018,"중랑구","준주거지역",829127
2018,"중랑구","일반상업지역",255092
2018,"중랑구","근린상업지역",102350
2018,"중랑구","자연녹지지역",7352187
2018,"성북구","제1종전용주거지역",974866
2018,"성북구","제1종일반주거지역",5145544
2018,"성북구","제2종일반주거지역(7층이하)",4349355
2018,"성북구","제2종일반주거지역",2572758
2018,"성북구","제3종일반주거지역",4186476
2018,"성북구","준주거지역",562332
2018,"성북구","일반상업지역",332833
2018,"성북구","근린상업지역",64396
2018,"성북구","자연녹지지역",6432862
2018,"강북구","제1종일반주거지역",2925399
2018,"강북구","제2종일반주거지역(7층이하)",4241367
2018,"강북구","제2종일반주거지역",1035390
2018,"강북구","제3종일반주거지역",2350294
2018,"강북구","준주거지역",432825
2018,"강북구","일반상업지역",270342
2018,"강북구","자연녹지지역",12380402
2018,"도봉구","제1종일반주거지역",1773756
2018,"도봉구","제2종일반주거지역(7층이하)",2633143
2018,"도봉구","제2종일반주거지역",716413
2018,"도봉구","제3종일반주거지역",2545799
2018,"도봉구","준주거지역",420542
2018,"도봉구","일반상업지역",239431
2018,"도봉구","근린상업지역",19228
2018,"도봉구","준공업지역",1489295
2018,"도봉구","자연녹지지역",10841445
2018,"노원구","제1종전용주거지역",13361
2018,"노원구","제2종전용주거지역",79094
2018,"노원구","제1종일반주거지역",1355487
2018,"노원구","제2종일반주거지역(7층이하)",2611717
2018,"노원구","제2종일반주거지역",2050884
2018,"노원구","제3종일반주거지역",7501388
2018,"노원구","준주거지역",368407
2018,"노원구","일반상업지역",589023
2018,"노원구","자연녹지지역",21026581
2018,"은평구","제1종전용주거지역",123485
2018,"은평구","제2종전용주거지역",672902
2018,"은평구","제1종일반주거지역",3065944
2018,"은평구","제2종일반주거지역(7층이하)",4440322
2018,"은평구","제2종일반주거지역",3971678
2018,"은평구","제3종일반주거지역",2094831
2018,"은평구","준주거지역",1007278
2018,"은평구","일반상업지역",410949
2018,"은평구","근린상업지역",99053
2018,"은평구","자연녹지지역",13902080
2018,"서대문구","제1종전용주거지역",354625
2018,"서대문구","제1종일반주거지역",6589067
2018,"서대문구","제2종일반주거지역(7층이하)",2394134
2018,"서대문구","제2종일반주거지역",2864143
2018,"서대문구","제3종일반주거지역",2891946
2018,"서대문구","준주거지역",345457
2018,"서대문구","일반상업지역",274391
2018,"서대문구","근린상업지역",9155
2018,"서대문구","자연녹지지역",1963055
2018,"마포구","제1종일반주거지역",1003364
2018,"마포구","제2종일반주거지역(7층이하)",4809150
2018,"마포구","제2종일반주거지역",3034620
2018,"마포구","제3종일반주거지역",3733917
2018,"마포구","준주거지역",810075
2018,"마포구","중심상업지역",37262
2018,"마포구","일반상업지역",757236
2018,"마포구","근린상업지역",89128
2018,"마포구","유통상업지역",56562
2018,"마포구","자연녹지지역",9558937
2018,"양천구","제1종일반주거지역",1336705
2018,"양천구","제2종일반주거지역(7층이하)",3622034
2018,"양천구","제2종일반주거지역",2294991
2018,"양천구","제3종일반주거지역",4947586
2018,"양천구","준주거지역",335320
2018,"양천구","일반상업지역",733026
2018,"양천구","근린상업지역",63804
2018,"양천구","준공업지역",92872
2018,"양천구","자연녹지지역",4043275
2018,"강서구","제1종전용주거지역",157968
2018,"강서구","제1종일반주거지역",2435477
2018,"강서구","제2종일반주거지역(7층이하)",4785380
2018,"강서구","제2종일반주거지역",1280407
2018,"강서구","제3종일반주거지역",5248736
2018,"강서구","준주거지역",811994
2018,"강서구","일반상업지역",992742
2018,"강서구","근린상업지역",80662
2018,"강서구","유통상업지역",248255
2018,"강서구","준공업지역",2919995
2018,"강서구","생산녹지지역",371340
2018,"강서구","자연녹지지역",22129541
2018,"구로구","제1종일반주거지역",1276259
2018,"구로구","제2종일반주거지역(7층이하)",3966323
2018,"구로구","제2종일반주거지역",1916694
2018,"구로구","제3종일반주거지역",2738778
2018,"구로구","준주거지역",290329
2018,"구로구","일반상업지역",513589
2018,"구로구","준공업지역",4276794
2018,"구로구","생산녹지지역",857
2018,"구로구","자연녹지지역",5156705
2018,"금천구","제1종일반주거지역",1407087
2018,"금천구","제2종일반주거지역(7층이하)",2451981
2018,"금천구","제2종일반주거지역",719842
2018,"금천구","제3종일반주거지역",992935
2018,"금천구","준주거지역",273643
2018,"금천구","일반상업지역",102906
2018,"금천구","근린상업지역",46716
2018,"금천구","준공업지역",4121945
2018,"금천구","자연녹지지역",2895630
2018,"영등포구","제1종일반주거지역",526257
2018,"영등포구","제2종일반주거지역(7층이하)",3115842
2018,"영등포구","제2종일반주거지역",1717513
2018,"영등포구","제3종일반주거지역",1708455
2018,"영등포구","준주거지역",945773
2018,"영등포구","일반상업지역",2559127
2018,"영등포구","근린상업지역",48133
2018,"영등포구","준공업지역",5024926
2018,"영등포구","자연녹지지역",8708804
2018,"동작구","제1종일반주거지역",4034682
2018,"동작구","제2종일반주거지역(7층이하)",3743558
2018,"동작구","제2종일반주거지역",2067893
2018,"동작구","제3종일반주거지역",3700717
2018,"동작구","준주거지역",244134
2018,"동작구","일반상업지역",267548
2018,"동작구","근린상업지역",30777
2018,"동작구","유통상업지역",46298
2018,"동작구","자연녹지지역",2252275
2018,"관악구","제1종일반주거지역",5308646
2018,"관악구","제2종일반주거지역(7층이하)",4945145
2018,"관악구","제2종일반주거지역",1303946
2018,"관악구","제3종일반주거지역",3064949
2018,"관악구","준주거지역",704562
2018,"관악구","일반상업지역",390187
2018,"관악구","자연녹지지역",13846047
2018,"서초구","제1종전용주거지역",680243
2018,"서초구","제1종일반주거지역",3394881
2018,"서초구","제2종일반주거지역(7층이하)",3038999
2018,"서초구","제2종일반주거지역",3034549
2018,"서초구","제3종일반주거지역",8371490
2018,"서초구","준주거지역",367103
2018,"서초구","일반상업지역",1320064
2018,"서초구","자연녹지지역",26692558
2018,"강남구","제1종전용주거지역",614211
2018,"강남구","제1종일반주거지역",3483398
2018,"강남구","제2종일반주거지역(7층이하)",3458169
2018,"강남구","제2종일반주거지역",5275599
2018,"강남구","제3종일반주거지역",11159426
2018,"강남구","준주거지역",307905
2018,"강남구","일반상업지역",1875445
2018,"강남구","생산녹지지역",263088
2018,"강남구","자연녹지지역",13060027
2018,"송파구","제1종전용주거지역",72137
2018,"송파구","제1종일반주거지역",1891004
2018,"송파구","제2종일반주거지역(7층이하)",4591705
2018,"송파구","제2종일반주거지역",3692098
2018,"송파구","제3종일반주거지역",9889312
2018,"송파구","준주거지역",880843
2018,"송파구","일반상업지역",1178942
2018,"송파구","근린상업지역",9067
2018,"송파구","유통상업지역",1095326
2018,"송파구","생산녹지지역",422337
2018,"송파구","자연녹지지역",10135604
2018,"강동구","제1종전용주거지역",46719
2018,"강동구","제1종일반주거지역",794333
2018,"강동구","제2종일반주거지역(7층이하)",2123485
2018,"강동구","제2종일반주거지역",5561509
2018,"강동구","제3종일반주거지역",3896282
2018,"강동구","준주거지역",544456
2018,"강동구","일반상업지역",581570
2018,"강동구","근린상업지역",97775
2018,"강동구","자연녹지지역",10910074
2019,"종로구","제1종전용주거지역",1589410
2019,"종로구","제1종일반주거지역",4376462
2019,"종로구","제2종일반주거지역(7층이하)",2198489
2019,"종로구","제2종일반주거지역",704764
2019,"종로구","제3종일반주거지역",762614
2019,"종로구","준주거지역",199099
2019,"종로구","일반상업지역",2937285
2019,"종로구","자연녹지지역",11204384
2019,"중구","제1종일반주거지역",2767697
2019,"중구","제2종일반주거지역(7층이하)",1276251
2019,"중구","제2종일반주거지역",549303
2019,"중구","제3종일반주거지역",1171741
2019,"중구","준주거지역",272447
2019,"중구","중심상업지역",321414
2019,"중구","일반상업지역",3590304
2019,"중구","자연녹지지역",25135
2019,"용산구","제1종전용주거지역",224153
2019,"용산구","제1종일반주거지역",4145163
2019,"용산구","제2종일반주거지역(7층이하)",3285406
2019,"용산구","제2종일반주거지역",1094957
2019,"용산구","제3종일반주거지역",2798402
2019,"용산구","준주거지역",559729
2019,"용산구","일반상업지역",1260795
2019,"용산구","보전녹지지역",72603
2019,"용산구","자연녹지지역",8457559
2019,"성동구","제1종일반주거지역",2387584
2019,"성동구","제2종일반주거지역(7층이하)",3111567
2019,"성동구","제2종일반주거지역",1217059
2019,"성동구","제3종일반주거지역",2967059
2019,"성동구","준주거지역",264372
2019,"성동구","일반상업지역",397688
2019,"성동구","근린상업지역",3052
2019,"성동구","유통상업지역",72405
2019,"성동구","준공업지역",2051234
2019,"성동구","자연녹지지역",4332406
2019,"광진구","제1종전용주거지역",140987
2019,"광진구","제1종일반주거지역",2239038
2019,"광진구","제2종일반주거지역(7층이하)",2895373
2019,"광진구","제2종일반주거지역",2807352
2019,"광진구","제3종일반주거지역",2531076
2019,"광진구","준주거지역",983135
2019,"광진구","일반상업지역",203281
2019,"광진구","자연녹지지역",5274873
2019,"동대문구","제1종일반주거지역",2702669
2019,"동대문구","제2종일반주거지역(7층이하)",3547460
2019,"동대문구","제2종일반주거지역",2355085
2019,"동대문구","제3종일반주거지역",3874786
2019,"동대문구","준주거지역",554193
2019,"동대문구","일반상업지역",745441
2019,"동대문구","근린상업지역",62456
2019,"동대문구","유통상업지역",20262
2019,"동대문구","자연녹지지역",383081
2019,"중랑구","제1종일반주거지역",1043162
2019,"중랑구","제2종일반주거지역(7층이하)",4154125
2019,"중랑구","제2종일반주거지역",1570013
2019,"중랑구","제3종일반주거지역",3224586
2019,"중랑구","준주거지역",830006
2019,"중랑구","일반상업지역",255092
2019,"중랑구","근린상업지역",102350
2019,"중랑구","자연녹지지역",7352187
2019,"성북구","제1종전용주거지역",990658
2019,"성북구","제1종일반주거지역",5166205
2019,"성북구","제2종일반주거지역(7층이하)",4348419
2019,"성북구","제2종일반주거지역",2575510
2019,"성북구","제3종일반주거지역",4186476
2019,"성북구","준주거지역",562332
2019,"성북구","일반상업지역",332833
2019,"성북구","근린상업지역",64396
2019,"성북구","자연녹지지역",6394593
2019,"강북구","제1종일반주거지역",2921021
2019,"강북구","제2종일반주거지역(7층이하)",4241367
2019,"강북구","제2종일반주거지역",1035390
2019,"강북구","제3종일반주거지역",2350294
2019,"강북구","준주거지역",432825
2019,"강북구","일반상업지역",270342
2019,"강북구","자연녹지지역",12384780
2019,"도봉구","제1종일반주거지역",1773756
2019,"도봉구","제2종일반주거지역(7층이하)",2630032
2019,"도봉구","제2종일반주거지역",716413
2019,"도봉구","제3종일반주거지역",2545799
2019,"도봉구","준주거지역",423653
2019,"도봉구","일반상업지역",239431
2019,"도봉구","근린상업지역",19228
2019,"도봉구","준공업지역",1489295
2019,"도봉구","자연녹지지역",10841445
2019,"노원구","제1종전용주거지역",13361
2019,"노원구","제2종전용주거지역",79094
2019,"노원구","제1종일반주거지역",1355487
2019,"노원구","제2종일반주거지역(7층이하)",2611717
2019,"노원구","제2종일반주거지역",2050884
2019,"노원구","제3종일반주거지역",7499931
2019,"노원구","준주거지역",368407
2019,"노원구","일반상업지역",590480
2019,"노원구","자연녹지지역",21026581
2019,"은평구","제1종전용주거지역",123485
2019,"은평구","제2종전용주거지역",672902
2019,"은평구","제1종일반주거지역",3065767
2019,"은평구","제2종일반주거지역(7층이하)",4420432
2019,"은평구","제2종일반주거지역",3971678
2019,"은평구","제3종일반주거지역",2115446
2019,"은평구","준주거지역",998660
2019,"은평구","일반상업지역",419019
2019,"은평구","근린상업지역",99053
2019,"은평구","자연녹지지역",13902080
2019,"서대문구","제1종전용주거지역",354625
2019,"서대문구","제1종일반주거지역",6589067
2019,"서대문구","제2종일반주거지역(7층이하)",2394134
2019,"서대문구","제2종일반주거지역",2864143
2019,"서대문구","제3종일반주거지역",2891946
2019,"서대문구","준주거지역",345457
2019,"서대문구","일반상업지역",274391
2019,"서대문구","근린상업지역",9155
2019,"서대문구","자연녹지지역",1963055
2019,"마포구","제1종일반주거지역",1003364
2019,"마포구","제2종일반주거지역(7층이하)",4809150
2019,"마포구","제2종일반주거지역",3034620
2019,"마포구","제3종일반주거지역",3733917
2019,"마포구","준주거지역",810075
2019,"마포구","중심상업지역",37262
2019,"마포구","일반상업지역",757236
2019,"마포구","근린상업지역",89128
2019,"마포구","유통상업지역",56562
2019,"마포구","자연녹지지역",9558937
2019,"양천구","제1종일반주거지역",1336705
2019,"양천구","제2종일반주거지역(7층이하)",3622034
2019,"양천구","제2종일반주거지역",2294991
2019,"양천구","제3종일반주거지역",4947586
2019,"양천구","준주거지역",335320
2019,"양천구","일반상업지역",733026
2019,"양천구","근린상업지역",63804
2019,"양천구","준공업지역",92872
2019,"양천구","자연녹지지역",4043275
2019,"강서구","제1종전용주거지역",157968
2019,"강서구","제1종일반주거지역",2425477
2019,"강서구","제2종일반주거지역(7층이하)",4784968
2019,"강서구","제2종일반주거지역",1289407
2019,"강서구","제3종일반주거지역",5246669
2019,"강서구","준주거지역",813344
2019,"강서구","일반상업지역",992742
2019,"강서구","근린상업지역",82791
2019,"강서구","유통상업지역",248255
2019,"강서구","준공업지역",2919995
2019,"강서구","생산녹지지역",371340
2019,"강서구","자연녹지지역",22129541
2019,"구로구","제1종일반주거지역",1276259
2019,"구로구","제2종일반주거지역(7층이하)",3966323
2019,"구로구","제2종일반주거지역",1916694
2019,"구로구","제3종일반주거지역",2738778
2019,"구로구","준주거지역",290329
2019,"구로구","일반상업지역",513589
2019,"구로구","준공업지역",4276794
2019,"구로구","생산녹지지역",857
2019,"구로구","자연녹지지역",5156705
2019,"금천구","제1종일반주거지역",1407087
2019,"금천구","제2종일반주거지역(7층이하)",2451981
